movie_id,title,subtitle,year,rating,star_count,comment_count,comment,poster,user_avatar,user_name,rank,genre,overview
1294699,午夜狂奔,1988 / 美国 / 喜剧 动作 犯罪 冒险 / 马丁·布莱斯特 / 罗伯特·德尼罗 查尔斯·格罗丁,1988,8.7,4.5,50019,“我是调查局探员艾龙，我们在查二十元的假钞。”,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p1483943303.jpg,https://img1.doubanio.com/icon/up63688511-18.jpg,朝暮雪,,喜剧,"　　赏金猎人杰克•沃尔什（罗伯特•德尼罗 Robert De Niro 饰）为十万美元决定去纽约搜捕芝加哥黑帮头子吉米•瑟拉诺（丹尼斯•法里纳 Dennis Farina 饰）的会计乔纳森•马杜克斯（查尔斯•格罗丁 Charles Grodin 饰）。乔纳森贪污了吉米一千五百万美元，并将大部分钱捐给了慈善机构。杰克本打算带乔纳森乘飞机于周五午夜前抵达洛杉矶，但乔纳森患有飞行恐惧症，二人只好转乘火车。于此同时，FBI探员阿朗佐•莫斯利（亚菲特•卡托 Yaphet Kotto 饰）、吉米的黑帮手下及吉米的竞争对手，赏金猎人马文（约翰•阿什顿 John Ashton 饰）都在追踪二人。杰克与乔纳森险况横出爆笑风趣的旅程究竟能否顺利完成？ 　　本片获金球奖最佳喜剧/音乐剧提名及最佳男主角提名（罗伯特•德尼罗）。"
1450031,启示,2006 / 美国 / 剧情 动作 冒险 / 梅尔·吉布森 / 鲁迪·杨布拉德 达利娅·埃尔南德斯,2006,8.7,4.5,123365,震撼有余，回味不足；精彩以上，经典未满。,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p1374588202.jpg,https://img3.doubanio.com/icon/up31188250-33.jpg,白发生,,剧情,故事发生在15世纪末期，辉煌的玛雅文明即将走完最后的历程。青年猎手“美洲虎之爪”加夸尔（鲁迪·杨布拉德饰）是一个丛林小村落中数一数二的勇士，守着身怀六甲的妻子和年幼的爱子，过着自足而平静的生活。然而突然天降横祸，加夸尔的部落遭到一个强大部落的侵袭，一夜之间，奋起反抗的族人们不是当场毙命，就是被掠为战俘，在被俘之前，加夸尔匆忙间把即将分娩的妻子和爱子藏在了洞穴之中。随后，加夸尔与被俘的族人们一道踏上了前往玛雅帝国都城的漫长苦旅。      当时的玛雅帝国正日渐衰落，在神权政治的体制下，玛雅王族和祭司将种种“衰败之象”都归结为神的不满，为了显示对神的忠诚，他们一味奴役百姓修建更多的神殿，他们相信活人祭品是他们所信仰的神的食物，因此更频繁、更隆重的进行祈祷、祭祀，期盼能借神力扭转乾坤。被选为活人祭品的加夸尔不愿像其他受害者那样接受命运的安排，他选择了拚命逃离。为了回到故乡、为了与妻儿团聚，加夸尔一次又一次的陷入极度危险的境地，经历了无数次的磨难…… 【一句话评论】      从影片可以得出一个结论，梅尔·吉布森是一位能力超凡的电影人。 ——奥斯汀纪事      影片不但呈现出一个我们前所未见的世界，还让我们瞥见了令人担忧的未来。 ——迈阿密先驱
1421884,兽兵卫忍风帖,1993 / 日本 / 动作 动画 惊悚 奇幻 冒险 / 川尻善昭 / 山寺宏一 筱原惠美,1993,8.7,4.5,27910,川尻才拥有淋漓尽致的暴力美学,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p456518164.jpg,https://img1.doubanio.com/icon/up1410468-338.jpg,茂漪,3.0,动作,在一个风雨交加的晚上，一伙神秘的人策马狂奔向下田村的方向，之后这个村子就爆发了一场瘟疫，所有的村民都死了。在望月番番主的首肯下，甲贺组众忍者前往该村调查，不料路上遇到一个刀枪不如的彪形大汉的袭击，只有忍女炎阳（筱原惠美 配音）在一个男子的帮助下虎口逃生。帮助炎阳的这个人就是牙神兽兵卫（山寺宏一 配音）， 不久之后他重了那个大汉的埋伏，两人一场血斗，最后兽兵卫险胜。这时一个自称是将军手下公义的小老头浊庵（青野武 配音）出现在兽兵卫面前，原来被杀死的大汉是鬼门八人众之一，将军对头的手下，浊庵等公义一直在跟踪他们，但其他公义都被杀了，只有浊庵一直跟踪到这里。浊庵的连哄带骗加诡计，以一百两雇兽兵卫协助他掉查此事，而且据他说鬼门八人众的头是已经被兽兵卫亲手杀死的冰室弦马（乡里大辅 配音），难道死人还能复活？在与鬼门八人众的交手中，炎阳再次出现并且救了兽兵卫，但她说这只是为了报恩。真的是这样吗……
10467125,海贼王剧场版Z,2012 / 日本 / 动作 动画 冒险 / 长峰达也 / 田中真弓 中井和哉,2012,8.7,4.5,42962,打一星不知道是怎么想的,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2300520390.jpg,https://img3.doubanio.com/icon/up32008707-3.jpg,abai13dian,,动作,在一个风和日丽的日子，草帽海贼团正悠闲地在海上航行。突然，天空中出现一个漂浮的小岛，娜美及时通知各位规避即将到来的龙卷风，她的能力引起了小岛上海贼的注意。这个海贼首领非同寻常，他名叫金狮子史基，在大海贼时代到来前曾和哥鲁德•罗杰拼杀争霸。罗杰被俘后，史基也被投入海底监狱，但他却斩断双脚逃亡，并决心向东海展开复仇。史基意欲拉娜美入伙，双方不可避免发生纷争，经过一波三折，娜美最终落入史基手中。为了救出伙伴，并阻止东海毁灭计划，草帽海贼团将和史上最强大的敌人展开对决……  　　本片根据尾田荣一郎同名原著改编，系《海贼王》的第十部剧场版动画，尾田荣一郎亲自担任制作总指挥。
4304402,精英部队2：大敌当前,2010 / 巴西 / 剧情 动作 惊悚 犯罪 / 何塞·帕迪里亚 / 瓦格纳·马拉 安德烈·拉米罗,2010,8.7,4.5,94155,苦啊，这咋迎奥运啊。这片太猛了。,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p858211193.jpg,https://img3.doubanio.com/icon/up1128015-12.jpg,阿子,,剧情,"　　在上一集的故事结束后13年,巴西里约特别警察行动部队队长纳西门托的个人和家庭生活成为了《精英部队2》的主线。里约特别警察行动在一次平复监狱暴动的行动中吃了大亏,伤了元气。队长纳西门托虽然平步青云,但也因为这次事件的影响受到了牵连。这时候,一场大规模的政治斗争在巴西的土地上燃烧开来,上至总统贵族,下至贩夫走卒,统统都受到了影响。不仅仅是警察局、连军队和特别警察部门都惹了麻烦。不过,对于纳西门托来说,他不仅有外患,而且还有内忧。他的正值青春期的孩子渐渐脱离了纳西门托的监管,跑到了里约热内卢的街头,做了一个小混混。他的这种行为,直接对他的继父产生了巨大的影响。在这个年龄,在这样的一个国家,纳西门托要如何才能安身立命,要如何才能安稳地活下去?"
1293150,宾虚,1959 / 美国 / 剧情 动作 历史 战争 冒险 / 威廉·惠勒 / 查尔顿·赫斯顿 杰克·霍金斯,1959,8.7,4.5,40988,80%GV+20%神片，五星值得拥有！,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2201168652.jpg,https://img3.doubanio.com/icon/up1005928-127.jpg,影志,18.0,剧情,一位犹太王子遭罗马友人背叛沦为奴隶，重获自由后归来复仇。
3017508,海贼王剧场版9：冬季绽放的奇迹之樱,2008 / 日本 / 剧情 喜剧 动作 动画 奇幻 / 志水淳儿 / 田中真弓 大谷育江,2008,8.7,4.5,15639,感人路线的剧场版。好可爱的庸医,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p724327181.jpg,https://img9.doubanio.com/icon/up1307390-205.jpg,利器prost,,剧情,阳光明媚，风平浪静，草帽海贼团的诸位正在享受着快乐时光，而就在此时，娜美却突然发起高烧，一病不起。为了治好她的病，众人扬帆来到拥有“常冬之岛”之称的医疗大国磁鼓王国。在当地人的指点下，路飞等人背着娜美上山寻找岛上唯一的魔女医生——吴羽博士。与此同时，一年前因战乱而弃国逃亡的瓦爆鲁带着邪恶的魔法师兄弟木修鲁卷土重来，他企图驱逐吴羽，重新统治这片土地。一时间战火重燃，盘桓在此的草帽海贼团被迫卷入其中……  　　本片根据日本漫画家尾田荣一郎的同名原著改编，是2008年上映的第九部动画剧场版，也是漫画连载十周年的纪念作品。
2354900,空之境界 第二章 杀人考察（前）,2007 / 日本 / 剧情 动作 动画 悬疑 恐怖 犯罪 / 野中卓也 / 坂本真绫 铃村健一,2007,8.7,4.5,25608,五星都给画面,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2192136839.jpg,https://img1.doubanio.com/icon/up2682718-9.jpg,Veronic,,剧情,1995 年 9 月，16 岁的两仪式与黑桐干也相遇了。男孩子气的两仪式穿着和服来到学校，特殊的她与任何人都没有交集，除了黑桐干也。二人产生了某种关联，并开始了安稳的校园生活。同时，街上出现了连续猎奇杀人事件。由于警察朋友的关系，黑桐了解了一些内幕，他感到这个事件与式的双重人格有某种关系。两仪式与两仪织，猎奇杀人事件的真相到底是什么？两仪家的秘密在黑桐眼前逐渐展开。日本同人小说最高境界《空之境界》全七章动画化，本作为第二章电影版。
4307348,高斯奥特曼VS杰斯提斯奥特曼 最终决战,2003 / 日本 / 动作 科幻 / 北浦嗣巳 / 杉浦太阳 吹石一惠,2003,8.7,4.5,4444,合体什么的最赖皮了。。。,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2590001353.jpg,https://img9.doubanio.com/icon/up52180044-5.jpg,batt,,动作,一天，宇宙开发中心的上空发现了来历不明的宇宙飞船，一名神秘女子出现，中心继而受到两只怪兽的袭击。 超人高斯及时出现，但怪兽极之顽强，高斯几乎不敌，幸得春野武藏之助，二人融为一体后始威力大增，而正当怪兽快被击退之际，另一个超人迪斯忽然出现，她竟然出手阻止高斯保护地球，最后竟令高斯及武藏死于怪兽之手。 太空船的目的到底是什么？  　　原来，神秘女子来地球竟是为了维持宇宙的秩序，而要把地球上所有生物全部消灭！ 为了自救，地球各国各尽办法，但似乎，高斯的死已是提前判了死刑。 地球即将毁于一旦，大家了无办法，除非奇迹出现... 然而，武藏的亲人和队友都坚信高斯和武藏未死，他们四出奔走，希望奇迹真的出现！
24718965,正义联盟：闪点悖论,2013 / 美国 / 动作 科幻 动画 奇幻 冒险 / 杰伊·欧力瓦 / 贾斯汀·钱伯斯 C·托马斯·豪威尔,2013,8.7,4.5,33152,就看过的几集动画来说。DC完爆漫威不解释。,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2043193073.jpg,https://img9.doubanio.com/icon/up47373915-15.jpg,宅拾叁,,动作,本片根据DC漫画2011年的大事件“闪点”改编。闪电侠巴里·艾伦一觉醒来，发现整个世界时间线都被改变了，自己不再是闪电侠，没有了超能力，而年幼时去世的母亲居然活生生站在自己面前。不仅如此，正义联盟也从没存在过，世界即将毁灭于神奇女侠带领的亚马逊人和海王手下的亚特兰蒂斯人之间的大战。巴里找到高谭市的蝙蝠洞，发现那晚在犯罪巷死去的不是韦恩夫妇，而是布鲁斯，布鲁斯的父亲托马斯成为了手段狠辣的蝙蝠侠。在说服了托马斯之后，巴里断定反派逆闪电是造成这一切的罪魁祸首，试图恢复自己的能力，修正被改得一塌糊涂的时间线。
1867424,头文字D  第三季(剧场版),2001 / 日本 / 动作 爱情 动画 运动 / Noboru Mitsusawa / 三木真一郎 岩田光央,2001,8.7,4.5,7574,唯一一部电影版。,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p456767095.jpg,https://img9.doubanio.com/icon/up32598572-15.jpg,肚腩小胖,,动作,《头文字D  第三季(剧场版)》是一部上映于 2001 年的精彩电影。暂时没有获取到详细的剧情简介。
36200902,电影 虫王战队超王者：冒险天堂,2023 / 日本 / 动作 冒险 / 上堀内佳寿也 / 酒井大成 渡边碧斗,2023,8.7,4.5,1006,整体非常好，剧情也比较完美，打戏也真的不错,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2921399598.jpg,https://img3.doubanio.com/icon/up249962699-3.jpg,特摄动漫Klein,,动作,在基拉终于成为王了？  加入吧！拼上王座的大冒险！
3217118,天元突破剧场版 红莲篇,2008 / 日本 / 剧情 喜剧 动作 科幻 动画 / 今石洋之 / 柿原彻也 小西克幸,2008,8.7,4.5,5170,剪辑的有点问题，但新制作的部分还是相当赞的,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2192980757.jpg,https://img9.doubanio.com/icon/up3006286-75.jpg,时间,,剧情,在遥远的未来，人类生活在地底，不时会遭受地震和崩塌的灾难。  在基哈村生活着少年西蒙和青年卡米那。西蒙性格内向，卡米那的个性和他正相反，但两人的交情却特别好。一天，基哈村的天顶崩塌了，巨大机器人和少女庸子从天而降，和他们一同出现的还有从蓝天撒下的阳光。“果然存在着地面世界！”西蒙、卡米那以及庸子坐上机械人进入隧道，开始向地表进发！  然而地面世界和他们想象的并不一样，在螺旋王的支配下，那里到处都是兽人。面对压倒性的对手，西蒙和卡米那展开了无畏的挑战……
1767002,机动战士高达 剧场版Ⅱ 哀·战士,1981 / 日本 / 剧情 动作 科幻 动画 / 富野由悠季 藤原良二 / 古谷彻 池田秀一,1981,8.7,4.5,3144,the origin里那段remake（夏亚成为夏亚的离开） mark一下,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2550904691.jpg,https://img2.doubanio.com/icon/up1043499-101.jpg,Kaito,,剧情,公元1999年，面临人口、资源、环境各方面危机的人类社会终于为携手开创新时代而实现统一，成立地球联邦政府，并发表人类宇宙移民计划。之后为了保证地球圈的安定与和平，2009年，地球联邦军正式建立。2045年，第1号太空殖民卫星开始动工建造，之后陆续又建起许多殖民卫星，并根据宙域将其划分为SIDE1至SIDE7七个区域。当人类开始向最初的卫星移民时，人类历史便进入了宇宙世纪，纪元亦改为宇宙世纪(简称U.C)0001年，那一年地球总人口已突破90亿大关。U.C.0027年，第一座月面永久型都市“冯·布拉文”完工，此后至0040年为止，实现了总人口的40％(约50亿人)向宇宙的移民。0045年，小行星尤诺进入月球轨道并开始周期性稳定运行，后称为路纳Ⅱ(LUNAR2)。0050年，人类总人口已达110亿，其中90亿为宇宙移民。然而，地球联邦政府并未制定确保宇宙移民权利的有力政策，仍然以地球为中心，加上联邦内官僚主义风气日盛，使宇宙移民的不满情绪上涨……
1441097,跳跃大搜查线：97岁末特别警戒篇,1997 / 日本 / 剧情 喜剧 动作 犯罪 / 本广克行 / 织田裕二 柳叶敏郎,1997,8.7,4.5,2568,我只想说，刺头又回来了。,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2456454616.jpg,https://img3.doubanio.com/icon/up52114041-2.jpg,fallingraining,,剧情,"　　1997年12月27日，警视厅湾岸警察署全体在新年前夕依然繁忙的工作着，当然，除了无所事事的几位高层。是夜，商店街发生了绑架事件，突然从人群中冲出一个青年，轻轻松松将绑匪制伏。原来是传说中的青岛俊作（织田裕二饰）刑警回来了！因事件调离的青岛在新年之前调回湾岸署，但各个课室都不愿意接收这位爱惹麻烦的问题警察。从警务课、交通课、生活课，各个课长都像踢皮球一样不想青岛来工作。但青岛却乐在其中，在工作中，细心的青岛又发现了强盗犯罪事件的线索，犯人凶残似乎威胁到了警察署内部！1997年的最后几天，注定因为青岛俊作的努力工作而不平凡！ 　　《跳跃的大搜查》系列电视剧特别篇第1部。"
3282388,翼：春雷记,2009 / 日本 / 剧情 动作 动画 冒险 / 多田俊介 / 入野自由 牧野由依,2009,8.7,4.5,4690,侑子小姐！,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2228433067.jpg,https://img1.doubanio.com/icon/up42714191-39.jpg,人造人,,剧情,知名舞台剧女演员牧树里这日收到怪盗基德的预告信：在 26 个字母的盘旋飞舞中，他来拜领无价的“命运的宝石”。毛利小五郎受到牧树里委托将信件分析，认为基德将在演出最后一晚前来盗取宝石，当晚他及柯南、小兰等人来到剧场，那里早有诸多警察守候。令柯南吃惊的是，基德竟扮成工藤新一出现在众人面前，但他及众人方向不同的紧张过后，宝石并没被盗，柯南醒悟字母预告信与航班相关。而柯南、小兰、牧树里及其同事搭乘的前往北海道的飞机上，尚有一起杀人计划正被精心设计。
35793485,暴太郎战队DON BROTHERS 剧场版 新·初恋英雄,2022 / 日本 / 剧情 喜剧 动作 / 田崎龙太 / 樋口幸平 别府由来,2022,8.7,4.5,1149,《关于我用脚演技做梦夺得最佳女演员奖那件事》,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2875038657.jpg,https://img3.doubanio.com/icon/up92973024-2.jpg,谜一样的妖人,,剧情,《暴太郎战队DON BROTHERS 剧场版 新·初恋英雄》是一部上映于 2022 年的精彩电影。暂时没有获取到详细的剧情简介。
5041033,赛文奥特曼 EVOLUTION EPISODE：2 完美的世界,2002 / 日本 / 剧情 动作 科幻 / 小原直樹 / 山崎勝之 南条弘二,2002,8.7,4.5,1059,走出来的队长，越发恐怖的世界,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2869668599.jpg,https://img3.doubanio.com/img/files/file-1609845567.png,XD,,剧情,赛文与新班杜兽决战，而这两头兽新班社兽则是唯一有能力打败七星侠的班杜兽进化版。期间，另一边厢，风森到了一个小镇，这地方正是风森目睹一个年青女子运用神秘力量的附近，后来他从一老人口中发现那怪兽正是老人的女儿三子，但三子现已失踪了，到底三子是何方神圣，而那神秘男子及控制班社兽的系统是谁呢？风森到底如何解决以上问题？
30269032,血界战线 & BEYOND OAD,2018 / 日本 / 喜剧 动作 奇幻 / 高柳滋仁 / 小山力也 阪口大助,2018,8.7,4.5,752,哈哈哈哈哈哈老板是个老实人,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2912652466.jpg,https://img1.doubanio.com/icon/up32585937-18.jpg,santawhale,,喜剧,《血界战线 & BEYOND OAD》是一部上映于 2018 年的精彩电影。暂时没有获取到详细的剧情简介。
35755241,超战斗DVD 假面骑士利维斯 考拉VS袋鼠!!在婚礼上呼唤爱!?,2021 / 日本 / 动作 短片 奇幻 / 葉山康一郎 / 前田拳太郎 井本彩花,2021,8.7,4.5,502,你把大二给亲了？,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2869364388.jpg,https://img9.doubanio.com/icon/up179900502-4.jpg,考虑&周到,,动作,超战斗DVD
36790584,摔角狂热 40,2024 / 美国 / 动作 运动 真人秀 / 道恩·强森 罗曼·雷恩斯,2024,8.7,4.5,275,初中入坑，今年研究生要毕业了，真的很感慨,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2905495938.jpg,https://img1.doubanio.com/icon/up142146727-8.jpg,林木木.,,动作,"由士力架和《WWE 2K24》联合为您呈现的第四十届WrestleMania将于东部时间4月6-7日晚7点(北京时间4月7-8日早7点，垫场秀于5点开始)在宾夕法尼亚州费城市的林肯金融球场(Lincoln Financial Field)举行！  赛事主题曲:  “Gasoline” by The Weeknd  WWE环球冠军赛(主战赛):  Roman Reigns (c) vs. Cody Rhodes  注：本场比赛规则由前一日主赛结果决定：  若The Bloodline获胜，那么本场比赛将是“血亲规则”；  若Cody Rhodes & Seth ""Freakin"" Rollins获胜，那么本场比赛所有血亲家族成员将禁止出现在擂台边  WWE女子冠军赛:  Iyo Sky (c) vs. Bayley  美国冠军三重威胁赛:  Kevin Owens vs. Logan Paul (c) vs. Randy Orton  世界重量级冠军赛:  Seth ""Freakin"" Rollins (c) vs. Drew McIntyre  单打赛:  LA Knight vs. AJ Styles  费城街头赛:  The Pride (Bobby Lashley, Angelo Dawkins & Montez Ford)vs. The Final Testament (Karrion Kross, Akam & Rezar)"
4888039,小胖妞,2010 / 中国大陆 / 动作 爱情 动画 短片 / 何伟锋,2010,8.7,4.5,39306,望着是万马千军向直冲 我没有温柔 只有这一点英勇 ,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2508642438.jpg,https://img3.doubanio.com/icon/up1125289-57.jpg,狮子人,,动作,《小胖妞》是一部上映于 2010 年的精彩电影。暂时没有获取到详细的剧情简介。
5041036,赛文奥特曼 EVOLUTION EPISODE：5 神秘进化记录,2002 / 日本 / 剧情 动作 科幻 / 髙野敏幸 / 山崎勝之 南条弘二,2002,8.7,4.5,1093,赛文的ova剧情方面一直挺深刻,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2870303819.jpg,https://img9.doubanio.com/icon/up79596238-4.jpg,挣不脱,,剧情,赛文与新班杜兽决战，而这两头兽新班社兽则是唯一有能力打败七星侠的班杜兽进化版。期间，另一边厢，风森到了一个小镇，这地方正是风森目睹一个年青女子运用神秘力量的附近，后来他从一老人口中发现那怪兽正是老人的女儿三子，但三子现已失踪了，到底三子是何方神圣，而那神秘男子及控制班社兽的系统是谁呢？风森到底如何解决以上问题？
35061449,机动战士高达UC 剧场版 第一幕：独角兽之日,2010 / 日本 / 动作 科幻 动画 / 古桥一浩 / 内山昂辉 藤村步,2010,8.7,4.5,609,补登剧场版,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2602059955.jpg,https://img9.doubanio.com/icon/up34102105-36.jpg,西西弗假面,,动作,《机动战士高达UC 剧场版 第一幕：独角兽之日》是一部上映于 2010 年的精彩电影。暂时没有获取到详细的剧情简介。
2049547,虚拟程序,2003 / 美国 / 动作 科幻 短片 / 川尻善昭 / 海蒂·布雷斯 菲尔·拉马,2003,8.7,4.5,5109,How can you forget about truth?,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2189186242.jpg,https://img9.doubanio.com/icon/up3437192-6.jpg,巨牛侠,,动作,《虚拟程序》是一部上映于 2003 年的精彩电影。暂时没有获取到详细的剧情简介。
26860015,守望先锋：归来,2016 / 美国 / 动作 科幻 动画 短片 / Ben Dai / 卡拉·西奥博尔德 克里斯平·弗里曼,2016,8.7,4.5,2494,杨永信VS香港记者,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2418724070.jpg,https://img3.doubanio.com/img/files/file-1609845567.png,παρατηρ,,动作,《守望先锋：归来》是一部上映于 2016 年的精彩电影。暂时没有获取到详细的剧情简介。
30309337,奈克瑟斯奥特曼EX：诗织 - 失落的记忆 -,2005 / 日本 / 剧情 动作 科幻 / 北浦嗣巳 / 五藤圭子 影丸茂樹,2005,8.7,4.5,1890,发生于31集和32集之间的故事。相当于31.5集。,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2532219781.jpg,https://img3.doubanio.com/img/files/file-1609845567.png,工藤新一,,剧情,《奈克瑟斯奥特曼EX：诗织 - 失落的记忆 -》是《奈克瑟斯奥特曼》特别篇，由北浦嗣巳导演、赤星政尚编剧。另外，本集未曾在电视插放，只在DVD版发行。
3550896,鲁邦三世：沃尔特P38,1997 / 日本 / 喜剧 动作 动画 悬疑 惊悚 犯罪 奇幻 冒险 / 矢野博之 / 栗田贯一 小林清志,1997,8.7,4.5,1153,这个世界上 只有一个人用沃尔特P38,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2476832077.jpg,https://img1.doubanio.com/icon/up12719130-159.jpg,肚皮饿不饿,,喜剧,"又是一次猫鼠周旋，钱形警部眼看就要把鲁邦铐上，不料却从暗地里射来一颗子弹。钱形中枪倒下，鲁邦循着枪声望去，只看见一只有着毒蜘蛛纹身的手，正握着一支与自己的爱枪一样型号的沃尔特P38，转瞬隐没在了阴影中…… 本作为鲁邦三世TVsp第九弹，于1997年8月1日放送。"
3778503,束缚自由,2008 / 法国 / 动作 动画 短片 / Mathieu Labaye,2008,8.7,4.5,2842,谁都束缚不了你的灵魂,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2868393096.jpg,https://img9.doubanio.com/icon/up4041080-24.jpg,⑦,,动作,《束缚自由》是一部上映于 2008 年的精彩电影。暂时没有获取到详细的剧情简介。
1916935,爱丽丝漫游奇境,1949 / 法国 英国 / 动作 奇幻 / 达拉斯·鲍尔 / 卡罗尔·马什 斯蒂芬·默里,1949,8.6,4.5,980,美与力 想象力的力,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2495219180.jpg,https://img9.doubanio.com/icon/up53151100-24.jpg,小天狼星,,动作,爱丽丝（Carol Marsh 配音）是一位可爱的少女，某日，她在迷迷糊糊之中看到了一只穿着西装打着领结，匆匆忙忙正在赶路的兔子（Ernest Milton 配音），在好奇心的驱使之下，爱丽丝跟了上去，却落入了兔子洞中，穿越到了一个由纸牌和玫瑰构成的奇异世界之中。
3550434,毁灭瞬间,2008 / 美国 / 动作 科幻 惊悚 / Ron Pitts,2008,8.7,4.5,287,这部系列片的特点是：大爆炸，大场面，均无人伤亡,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p1846526686.jpg,https://img3.doubanio.com/icon/up4699824-13.jpg,tongzhou930,,动作,《毁灭瞬间》是一部上映于 2008 年的精彩电影。暂时没有获取到详细的剧情简介。
36141396,爆龙战队暴连者20周年：不可饶恕的暴乱,2023 / 日本 / 剧情 动作 科幻 / 木村ひさし / 西兴一郎 富田翔,2023,8.6,4.5,282,令人感动的重逢。,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2882700451.jpg,https://img9.doubanio.com/icon/up35745014-35.jpg,Luka,,剧情,"与埃沃尔人的战斗结束后，和平的凉奇人面临着新的威胁：20 年来，他们第一次作为巴库鲁人参战，但他们的行为却被人们视为野蛮和破坏性的行为...... 　　在 2025 年的时代，他们的正义是一种过时的英雄主义吗？"
30352911,机动战士高达UC 剧场版 第四幕：在重力的井底,2011 / 日本 / 动作 科幻 动画 / 古桥一浩 / 内山昂辉 藤村步,2011,8.7,4.5,732,补登剧场版,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2537204779.jpg,https://img9.doubanio.com/icon/up34102105-36.jpg,西西弗假面,,动作,《机动战士高达UC 剧场版 第四幕：在重力的井底》是一部上映于 2011 年的精彩电影。暂时没有获取到详细的剧情简介。
30329117,守望先锋宣传片,2014 / 美国 / 动作 科幻 动画 短片 / Andrea Toyias / Gregg Barbanell Alexander Ephraim,2014,8.7,4.5,578,守望先锋宣传片：https://v.qq.com/x/page/d0349zanfq4.html,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2535009657.jpg,https://img9.doubanio.com/icon/up53485894-4.jpg,Panda的影音,,动作,《守望先锋宣传片》是一部上映于 2014 年的精彩电影。暂时没有获取到详细的剧情简介。
26005122,寻找马卡洛夫：石首鱼行动,2011 / 加拿大 / 动作 短片 战争 / 杰夫·陈 / Sam Aadi Dennis Allcock,2011,8.7,4.5,262,比起幽灵行动的宣传片还是差了一截，毕竟投资不一样嘛,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2927760926.jpg,https://img1.doubanio.com/icon/up66098216-10.jpg,Warlock,,动作,《寻找马卡洛夫：石首鱼行动》是一部上映于 2011 年的精彩电影。暂时没有获取到详细的剧情简介。
26344885,归来的烈车战队特急者 梦之超特急7号,2015 / 日本 / 动作 / 荒川史絵 / 志尊淳 马渕誉,2015,8.7,4.5,249,特急者长大后也失去了想象力，这个创意很赞,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2277245050.jpg,https://img9.doubanio.com/icon/up90517894-4.jpg,velvet,,动作,"系列首次的“列车”主题和，用想象力成为大人的身姿的孩子们战斗这样的，崭新的设定博得了好评的『烈车战队特急者』。 浓缩了作品的有趣的完全新作电影终于完成！ 在本作品中，成长为大人的特急者们和小时候的特急者们实现了梦想的共演！新的乘务员的登场，隐藏了谜的紫色的战士的活跃等，无法预测的惊愕景色目白推！各位粉丝！请注意不要错过超特别的电影！！ 【故事】 与泽特决战10年后，暗影线竟然复活了！成长为大人的特急者们想要面对，但想象力却消失了不能变身！！就在我迎来绝境的时候！5人不知为何穿越时空，在自己小学毕业的前一天到达。在那里，有和小明一起参加特急者毕业典礼的小时候的特急者们的身影…。大人和孩子，各自的灯光到达了，真正的终点站是！？用终极的想象战斗吧！烈车战队！！"
35034534,星球大战：钛战机,2015 / 英国 / 动作 科幻 动画 短片 / Paul Johnson,2015,8.7,4.5,162,帝国万岁！,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2596106412.jpg,https://img1.doubanio.com/icon/up200395500-48.jpg,📽Anakin🏂💨,,动作,很久以前，在一个遥远的银河系……莱娅公主被邪恶的帝国势力挟为人质，企图镇压反抗银河帝国的起义军。卢克·天行者与汉·索罗船长携手可爱的机器人搭档R2-D2和C-3PO，共同踏上拯救美丽公主、恢复银河系正义的征程。[20世纪福克斯]
